213|Jamaica|    13.00
214|Sao Tome and Principe|    13.00
215|Afghanistan|    13.30
216|Angola|    13.30
217|Pakistan|    13.40
218|Mozambique|    13.50
219|Nigeria|    13.90
220|Guinea|    15.00
221|Uzbekistan|    15.00
222|Eritrea|    20.00
223|Congo, Democratic Republic of the|    26.20
224|Venezuela|    29.80
