212|Norway|     3.55
213|Anguilla|     3.49
214|Finland|     3.45
215|Spain|     3.42
216|France|     3.31
217|Iceland|     3.21
218|Macau|     3.20
219|Hong Kong|     2.91
220|Japan|     2.79
221|Sweden|     2.74
222|Bermuda|     2.46
223|Singapore|     2.32
224|Monaco|     1.78
